id,time,event,option1,sector,label,nr_jobs
2466,33.8356,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,3
2466,34.6685,Amazon,Software Dev Eng,ecommerce,ecommerce,3
2467,24.0,Yahoo,Sr Software Eng,search,internet,2
2467,27.6685,Zynga,Principle Software Eng,internet,internet,2
2469,29.0,Microsoft,Dev Intern,saas,ecommerce,4
2469,29.5014,Intel,Software Develop Intern,hardware,ecommerce,4
2469,31.8384,IBM,Research Intern,consulting,ecommerce,4
2469,34.9178,Alibaba,Expert,ecommerce,ecommerce,4
2471,24.0,LinkedIn,Sr Software Eng,social_media,search,2
2471,24.3342,Google,Software Eng,search,search,2
2475,25.0,Motorola,Software Eng,hardware,saas,2
2475,29.674,Microsoft,Software Dev Eng,saas,saas,2
2476,28.0,Oracle,Sr Software Eng,enterprise,consulting,2
2476,33.6712,Infosys,Tech Lead,consulting,consulting,2
2477,22.0,Georgia Institute Tech,Graduate Research Assistant Microsoft fellowship,research,social_media,4
2477,23.6685,Microsoft,Sr Software Dev Eng,saas,social_media,4
2477,27.8384,Twitter,Sr Software Dev Eng,social_media,social_media,4
2477,28.5014,Twitter,Software Eng Manage,social_media,social_media,4
2478,22.0,Google,Intern,search,social_media,4
2478,22.2521,StanfoResearch Dev University,PhD,research,social_media,4
2478,27.1699,Facebook,Research Science,social_media,social_media,4
2478,32.5918,Facebook,Eng Manage,social_media,social_media,4
2480,31.0,IBM,Staff Software Eng,consulting,ecommerce,3
2480,35.2466,Intel,Sr Software Eng,hardware,ecommerce,3
2480,37.0822,eBay,Member Tech Staff Software Eng,ecommerce,ecommerce,3
2481,22.0,University WisconsinMadison,Research Assistant,research,social_media,2
2481,23.8329,Facebook,Software Eng,social_media,social_media,2
2484,28.0,Microsoft,Software Design Eng,saas,search,3
2484,29.9151,Amazon,Software Dev Eng,ecommerce,search,3
2484,30.6712,Google,Software Eng,search,search,3
2486,25.0,University Washington,Research Assistant,research,ecommerce,2
2486,25.5808,Amazon,Research Science,ecommerce,ecommerce,2
2491,31.0,Amazon,Software Dev Eng Intern,ecommerce,internet,3
2491,31.6712,Google,Software Eng,search,internet,3
2491,32.7479,Airbnb,Software Eng,internet,internet,3
2492,29.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,2
2492,29.5863,LinkedIn,Software Eng,social_media,social_media,2
2494,25.0,LinkedIn,Sr Software Eng,social_media,internet,2
2494,28.2521,Airbnb,Software Eng,internet,internet,2
2495,26.0,Huawei,Sr Software Dev Eng,hardware,enterprise,3
2495,28.0027,Motorola,Staff Software Dev Eng,hardware,enterprise,3
2495,31.0055,Trend Micro,Staff Software Dev Eng,enterprise,enterprise,3
2496,24.0,Microsoft,Software Eng,saas,search,2
2496,27.4986,Google,Tech Lead,search,search,2
2499,29.0,IBM,Software Eng,consulting,ecommerce,3
2499,30.9205,Symantec,Software Eng,enterprise,ecommerce,3
2499,33.0877,Tencent,Sr Eng,ecommerce,ecommerce,3
2501,22.0,Trend Micro,Sr Research Software Eng,enterprise,search,2
2501,24.3315,Yahoo,Sr Software Eng,search,search,2
2502,31.0,Microsoft,Research Intern,saas,saas,5
2502,33.1699,NVIDIA,Research Intern,hardware,saas,5
2502,34.1699,NVIDIA,Research Intern,hardware,saas,5
2502,34.4219,Carnegie Mellon University,Teaching Assistant,research,saas,5
2502,35.1699,Microsoft,Research Intern,saas,saas,5
2503,28.0,Yahoo,Software Eng Intern,search,social_media,3
2503,28.9178,Yahoo,Software Eng,search,social_media,3
2503,30.7507,Twitter,Software Eng,social_media,social_media,3
2505,29.0,Carnegie Mellon University,Graduate Teaching Assistant,research,search,4
2505,29.3288,Microsoft,Software Eng Intern,saas,search,4
2505,29.5808,Carnegie Mellon University,Graduate Teaching Assistant,research,search,4
2505,30.1644,Google,Software Eng,search,search,4
2506,28.0,StanfoResearch Dev University,Postdoc,research,saas,2
2506,30.2521,Microsoft,Applied Research,saas,saas,2
2509,26.0,Symantec,Intern,enterprise,ecommerce,4
2509,26.4164,Symantec,Associate Software Eng,enterprise,ecommerce,4
2509,28.4164,Symantec,Software Eng,enterprise,ecommerce,4
2509,28.9178,Amazon,Software Dev Eng,ecommerce,ecommerce,4
2510,26.0,Tencent,Research,ecommerce,saas,2
2510,29.0849,Microsoft,Software Eng,saas,saas,2
2511,24.0,Georgia Institute Tech,Graduate Research Assistant,research,search,2
2511,27.8356,Google,Software Eng,search,search,2
2512,25.0,Google,Software Eng,search,saas,4
2512,26.8384,Google,Tech Lead Software Eng,search,saas,4
2512,27.8384,Google,Sr Software Eng,search,saas,4
2512,29.8411,Microsoft,Principal Program Manage,saas,saas,4
2516,29.0,LinkedIn,Principal Web Dev,social_media,social_media,2
2516,35.6685,Pinterest,Eng Manage Core Experience,social_media,social_media,2
2518,29.0,Tencent,Research Eng,ecommerce,ecommerce,3
2518,30.2521,Microsoft,Sr Dev Eng,saas,ecommerce,3
2518,31.8329,Alibaba,Tech Expert,ecommerce,ecommerce,3
2519,22.0,LinkedIn,Site Reliability Eng Intern,social_media,research,2
2519,22.1671,Carnegie Mellon University,Graduate Teaching Assistant,research,research,2
2520,25.0,IBM,Sr Tech Staff Member IBM Lotus,consulting,enterprise,2
2520,29.0027,NetApp,Vice President Chief Architect,enterprise,enterprise,2
2521,25.0,University Massachusetts Amherst,Research Assistant,research,hardware,3
2521,31.7534,Amazon,Software Dev Eng,ecommerce,hardware,3
2521,34.8356,Lenovo,Staff Research,hardware,hardware,3
2522,22.0,Oracle,Eng,enterprise,social_media,3
2522,23.1699,Facebook,Eng,social_media,social_media,3
2522,25.2521,Facebook,Director Product Eng,social_media,social_media,3
2525,24.0,Twitter,Data Software Eng,social_media,internet,3
2525,25.1671,Twitter,API Sr Software Eng,social_media,internet,3
2525,27.4192,Lyft,Software Eng,internet,internet,3
2526,26.0,Intel,Lead Security Eng,hardware,ecommerce,2
2526,30.0877,Amazon,Sr Security Eng,ecommerce,ecommerce,2
2531,24.0,Yahoo,Sr Product Manage,search,saas,3
2531,28.0877,Microsoft,Principal Program Manage,saas,saas,3
2531,28.6685,Microsoft,Principal Program Manage,saas,saas,3
2532,25.0,Oracle,Intern,enterprise,hardware,3
2532,29.0849,Microsoft,Software Design Eng,saas,hardware,3
2532,38.0904,Intel,Media Software Architect,hardware,hardware,3
2535,29.0,IBM,Intern,consulting,enterprise,3
2535,30.0849,IBM,Software Eng,consulting,enterprise,3
2535,33.5068,SAP,Sr Software Dev,enterprise,enterprise,3
2538,30.0,Sun MicroSystem,Software Eng,enterprise,enterprise,3
2538,33.0027,Symantec,Sr Software Eng,enterprise,enterprise,3
2538,34.8384,Symantec,Principle Eng,enterprise,enterprise,3
2539,25.0,Oracle,Software Eng,enterprise,search,2
2539,25.8356,Google,Sr Software Eng,search,search,2
2540,22.0,LinkedIn,Software Eng Intern,social_media,social_media,4
2540,22.6712,Google,Software Eng Intern,search,social_media,4
2540,23.2521,Twitter,Software Eng Intern,social_media,social_media,4
2540,24.0849,Pinterest,Software Eng,social_media,social_media,4
2541,24.0,IBM,Sr Industry Manage,consulting,ecommerce,3
2541,24.5863,IBM,Cloud Business Dev Manage,consulting,ecommerce,3
2541,26.0822,Amazon,Sr Account Manage,ecommerce,ecommerce,3
2543,25.0,Georgia Institute Tech,Graduate Research Assistant,research,saas,3
2543,26.9178,Yahoo,Sr Research Eng,search,saas,3
2543,31.0055,Microsoft,Data Science ,saas,saas,3
2546,26.0,Google,Summer Intern,search,social_media,2
2546,26.8329,LinkedIn,Software Eng,social_media,social_media,2
2552,25.0,IBM,Software Eng Intern,consulting,search,8
2552,25.5863,Microsoft,Software Dev Eng Intern,saas,search,8
2552,26.1671,Baidu,Sr Software Eng,search,search,8
2552,27.1671,Baidu,Sr Dev Lead,search,search,8
2552,29.5068,Baidu,Sr Dev Lead,search,search,8
2552,31.1699,Baidu,Enineering Manage,search,search,8
2552,33.0055,Microsoft,Sr Dev Lead,saas,search,8
2552,34.2575,Baidu,Sr Eng Manage,search,search,8
2553,26.0,Google,Software Eng,search,internet,3
2553,29.6685,Google,Lead Program,search,internet,3
2553,32.6712,YouTube,Software Eng,internet,internet,3
2555,25.0,eBay,Sr Software Eng,ecommerce,internet,3
2555,28.1699,LinkedIn,Sr Software Eng,social_media,internet,3
2555,36.6712,Uber,Eng,internet,internet,3
2557,24.0,Microsoft Research Asia,Intern,research,social_media,4
2557,24.7534,Microsoft Research Asia,Research Software Eng,research,social_media,4
2557,27.7562,Microsoft,Software Eng Data Science,saas,social_media,4
2557,31.5918,LinkedIn,Software Eng,social_media,social_media,4
2558,25.0,Baidu,Software Eng,search,search,2
2558,26.6685,Google,Sr Software Eng,search,search,2
2559,28.0,EMC,Intern,enterprise,hardware,4
2559,29.3342,NetApp,Member Tech Staff,enterprise,hardware,4
2559,33.337,Amazon,Software Dev Eng,ecommerce,hardware,4
2559,34.7507,Apple,Sr Software Eng Java Backend,hardware,hardware,4
2563,30.0,Nokia,Lead Software Eng,hardware,saas,2
2563,35.1644,Salesforce,Sr Software Eng,saas,saas,2
2564,31.0,SAP,Sr Software Dev,enterprise,enterprise,2
2564,38.8384,Oracle,CMember Tech Staff,enterprise,enterprise,2
2566,29.0,Tencent,Sr Software Eng,ecommerce,ecommerce,3
2566,30.0,Groupon,Backend Software Eng,ecommerce,ecommerce,3
2566,30.4192,Groupon,Dev,ecommerce,ecommerce,3
2567,24.0,Microsoft,HCI Research,saas,search,2
2567,28.0027,Baidu,Principle Architect,search,search,2
2568,24.0,BEA System,PreSale Intern,enterprise,consulting,2
2568,25.1699,IBM,Software Eng,consulting,consulting,2
2569,28.0,Carnegie Mellon University,Graduate research assistant,research,search,2
2569,34.0055,Google,Sr Software Eng,search,search,2
2571,22.0,Carnegie Mellon University,Teaching Assistant Data Center Operation,research,enterprise,4
2571,23.2521,Intel,Sr Software Eng,hardware,enterprise,4
2571,28.1699,NetApp,Sr Member Tech Staff,enterprise,enterprise,4
2571,29.0877,VMware,Sr Member Tech Staff,enterprise,enterprise,4
2573,30.0,Intel,Software Eng,hardware,enterprise,2
2573,32.3342,VMware,DSE Domain Specific Expert,enterprise,enterprise,2
2574,30.0,IBM,Advisory Software Eng,consulting,consulting,3
2574,32.1644,EMC,Principal Software Eng,enterprise,consulting,3
2574,33.4137,IBM,Sr Software Eng,consulting,consulting,3
2575,30.0,Intel,IT Site Manage,hardware,hardware,3
2575,34.4192,HewlettP,Software Manage,hardware,hardware,3
2575,35.2575,HewlettP,Sr Software Eng Manage,hardware,hardware,3
2577,30.0,Microsoft Research,Principal Research,research,internet,2
2577,39.0055,Zynga,Chief Science,internet,internet,2
2579,30.0,Facebook,Software Eng Intern,social_media,social_media,4
2579,31.0,Facebook,Software Eng Intern,social_media,social_media,4
2579,31.2521,Google,Software Eng Intern,search,social_media,4
2579,32.5068,Facebook,Software Eng,social_media,social_media,4
2584,25.0,Yahoo,Principal Architect Cloud Infrastructure Group,search,hardware,2
2584,29.9233,Apple,Sr Software Eng Big Data,hardware,hardware,2
2585,30.0,Lenovo,Staff Research,hardware,ecommerce,2
2585,30.8329,Tencent,Sr Eng,ecommerce,ecommerce,2
2586,26.0,Microsoft,Sr Eng,saas,hardware,2
2586,27.0,Intel,Software Dev Eng Lead USB Windows Core OS Division,hardware,hardware,2
2587,30.0,Carnegie Mellon University,Research Assistant,research,enterprise,3
2587,31.1699,Oracle,Member Tech Staff,enterprise,enterprise,3
2587,33.5041,Oracle,Sr Member Tech Staff,enterprise,enterprise,3
2588,24.0,Sun MicroSystem,Security Architect Identity Access Manage,enterprise,enterprise,2
2588,27.2548,Oracle,Principal Sale Consult,enterprise,enterprise,2
2589,31.0,Microsoft Research Asia,Research Intern,research,internet,5
2589,31.6658,Intel,Software Eng Intern,hardware,internet,5
2589,33.0849,Google,Software Eng Intern,search,internet,5
2589,35.2548,Google,Software Eng,search,internet,5
2589,37.3397,YouTube,Software Eng,internet,internet,5
2590,24.0,IBM,Software Eng,consulting,enterprise,4
2590,26.0027,IBM,Lead Software developement,consulting,enterprise,4
2590,28.0877,EMC,Sr Software Eng,enterprise,enterprise,4
2590,30.8384,EMC,Associate Principal Eng,enterprise,enterprise,4
2593,22.0,Sun MicroSystem,Territory Manage,enterprise,saas,3
2593,26.1699,Oracle,Tech Sale Manage,enterprise,saas,3
2593,28.4219,salesforcecom,Sr Strategic Account Executive,saas,saas,3
2594,26.0,HewlettP,Sr Software Eng,hardware,ecommerce,3
2594,27.2493,Amazon,Manage Research Dev,ecommerce,ecommerce,3
2594,29.5014,Amazon,Key Account Manage Ads,ecommerce,ecommerce,3
2597,25.0,eBay,Intern Software Dev,ecommerce,research,2
2597,25.6712,San Jose State University,Graduate Student,research,research,2
2598,25.0,Microsoft,Sr Techinal Support Eng,saas,search,4
2598,31.1726,Microsoft,Sr Software Dev Eng,saas,search,4
2598,39.0082,Google,Software Eng,search,search,4
2598,40.0082,Google,Software Eng,search,search,4
2601,29.0,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,3
2601,29.6712,Northeastern University,Teaching Assistant Grader,research,ecommerce,3
2601,30.2521,Amazon,Software Dev Eng,ecommerce,ecommerce,3
2602,25.0,HewlettP,Sr Software Eng,hardware,saas,2
2602,28.8356,Business Objects,Program Manage,saas,saas,2
2603,29.0,Informix,Product Manage,enterprise,consulting,5
2603,31.0027,IBM,Manage Product Manage,consulting,consulting,5
2603,34.2521,IBM,Manage Software Eng,consulting,consulting,5
2603,36.2521,IBM,Manage Product Market Manage,consulting,consulting,5
2603,37.3342,IBM,Sr Manage Product Market,consulting,consulting,5
2605,29.0,Microsoft,Software Eng,saas,social_media,5
2605,31.0849,Microsoft,Lead Sr Software Eng,saas,social_media,5
2605,33.0027,Microsoft,Sr Software Dev Ad Center,saas,social_media,5
2605,35.4219,LinkedIn,Sr Software Eng,social_media,social_media,5
2605,36.8384,LinkedIn,Staff Software Eng,social_media,social_media,5
2606,25.0,Infosys,System Eng,consulting,research,2
2606,26.8356,Arizona State University,Graduate Student,research,research,2
2607,30.0,Microsoft,Software Dev Eng Intern,saas,search,3
2607,30.6712,Twitter,Software Eng,social_media,search,3
2607,32.9178,Google,Software Eng,search,search,3
2608,25.0,ZTE,Product Tech Manage,hardware,consulting,5
2608,28.7507,IBM,Advisory IT Specialist,consulting,consulting,5
2608,33.0055,IBM,System Architect,consulting,consulting,5
2608,34.0055,IBM,Cloud Solution Architect,consulting,consulting,5
2608,35.2521,IBM,Client Tech Architect,consulting,consulting,5
2611,24.0,Intel,Research,hardware,consulting,2
2611,26.1644,IBM,Research System Eng,consulting,consulting,2
2612,22.0,UC Berkeley,Undergraduate Robotics Research,research,social_media,2
2612,23.0877,LinkedIn,Staff Software Eng,social_media,social_media,2
2613,26.0,Cisco,Sr Software Eng,enterprise,enterprise,2
2613,29.0027,Juniper Networks,Staff Eng,enterprise,enterprise,2
2615,29.0,Huawei,Software Eng,hardware,hardware,6
2615,30.0,IBM,Staff Software Eng,consulting,hardware,6
2615,30.7507,IBM,Staff Software Eng,consulting,hardware,6
2615,31.7507,IBM,Staff Software Eng,consulting,hardware,6
2615,32.589,Intel,Eng,hardware,hardware,6
2615,33.4219,Intel,Software Dev,hardware,hardware,6
2618,29.0,Microsoft,Sr Research Software Dev,saas,saas,3
2618,33.5836,Uber,Sr Software Eng Tech Lead,internet,saas,3
2618,34.5863,Salesforce,Sr Director Eng,saas,saas,3
2624,26.0,Intel,Software Dev Eng Intern,hardware,ecommerce,2
2624,26.4986,Amazon,Software Dev Eng,ecommerce,ecommerce,2
2627,24.0,Amazon,Software Dev Eng Intern,ecommerce,search,5
2627,24.2521,University WisconsinMadison,Teaching Assistant,research,search,5
2627,24.6712,Google,Software Eng,search,search,5
2627,25.5041,Google,Junior Software Eng,search,search,5
2627,27.5041,Google,Sr Software Eng,search,search,5
2628,29.0,IBM,Dev Project Manage,consulting,hardware,5
2628,34.1699,IBM,Software Dev Manage,consulting,hardware,5
2628,37.7589,IBM,Sr Software Dev Manage,consulting,hardware,5
2628,39.674,IBM,Executive Websphere Dev Product Manage,consulting,hardware,5
2628,42.5945,Huawei,TDT Lead Dev Unit Lead Huawei Software Platform division,hardware,hardware,5
2630,25.0,IBM,Research Science Intern,consulting,research,2
2630,26.6712,University Southern California,Research Assistant,research,research,2
2631,25.0,Georgia Institute Tech,Graduate Research Assistant,research,enterprise,3
2631,26.8356,Qualcomm,Software Eng,hardware,enterprise,3
2631,27.3315,Cisco,Sr Software Eng,enterprise,enterprise,3
2633,31.0,Intel,SW Architect,hardware,search,2
2633,32.2493,Baidu,Research Dev Director,search,search,2
2637,22.0,Facebook,Data Eng,social_media,social_media,2
2637,23.0849,LinkedIn,Sr Software Eng,social_media,social_media,2
2639,26.0,University Massachusetts Amherst,Graduate Student,research,search,3
2639,26.6658,University Massachusetts Amherst,Graduate Student,research,search,3
2639,32.6712,Google,Software Eng,search,search,3
2640,30.0,University Massachusetts Amherst,Research Assistant,research,enterprise,2
2640,33.0027,NetApp,Member Tech Staff,enterprise,enterprise,2
2641,25.0,Adobe,Jr compute Science,saas,ecommerce,2
2641,25.8301,Amazon,Web Dev Eng,ecommerce,ecommerce,2
2643,22.0,Nokia,HaResearch Devware Eng Intern,hardware,saas,3
2643,23.0,Microsoft,HaResearch Devware Baseb Eng Contract via Aspirant System,saas,saas,3
2643,23.7479,Microsoft,Electrical Eng HaResearch Devware Design Contract via Tech Mahindra,saas,saas,3
2644,31.0,Georgia Institute Tech,Graduate Research Assistant,research,social_media,4
2644,32.4192,Microsoft,Software Dev Eng,saas,social_media,4
2644,33.8329,LinkedIn,Data Science,social_media,social_media,4
2644,35.0027,LinkedIn,Sr Software Eng,social_media,social_media,4
2646,31.0,Microsoft,Software Dev Eng,saas,search,3
2646,32.1671,LinkedIn,Software Eng,social_media,search,3
2646,33.3342,Google,Software Eng,search,search,3
2647,22.0,Microsoft,Software Eng Intern,saas,social_media,5
2647,23.2548,Microsoft,Software Eng,saas,social_media,5
2647,25.9205,Groupon,Software Eng,ecommerce,social_media,5
2647,27.5096,Twitter,Sr Software Eng,social_media,social_media,5
2647,28.3425,Twitter,Eng Manage,social_media,social_media,5
2648,29.0,Yahoo,Software Eng Data Platform,search,ecommerce,5
2648,30.0027,Yahoo,Software Eng Hotjobs,search,ecommerce,5
2648,31.1726,Microsoft,Software Design Eng Search,saas,ecommerce,5
2648,34.2575,Microsoft,Sr Software Dev Eng Ad,saas,ecommerce,5
2648,36.6712,Groupon,Tech Lead Sr Eng Manage,ecommerce,ecommerce,5
2650,22.0,NVIDIA,System Software Intern,hardware,research,3
